case_id,dsc_NCR/NET,dsc_Edema,dsc_Enhancing Tumor,mean_dsc
,0.9495930671691895,0.9731206893920898,0.9539098143577576,0.958874523639679
,0.951190710067749,0.9510570168495178,0.9775581955909729,0.9599353075027466
,0.944557249546051,0.9623485207557678,0.9743512868881226,0.9604190190633138
,0.9802544116973877,0.9296157956123352,0.9725452065467834,0.9608051379521688
,0.9771822094917297,0.9651488661766052,0.9445042014122009,0.962278425693512
,0.9574348330497742,0.9664676189422607,0.9664553999900818,0.9634526173273722
,0.9509479403495789,0.970187783241272,0.9805504679679871,0.9672287305196127
,0.9677171111106873,0.9732117652893066,0.9677603244781494,0.9695630669593811
,0.9748174548149109,0.9714176058769226,0.9668072462081909,0.9710141023000082
,0.9731240272521973,0.9700673818588257,0.9783942699432373,0.9738618930180868
,0.9681722521781921,0.9773790240287781,0.9790403842926025,0.9748638868331909
,0.9721784591674805,0.9778430461883545,0.9779381155967712,0.9759865403175354
,0.9872109293937683,0.9733842015266418,0.9732534289360046,0.9779495199521383
,0.9862674474716187,0.9753901958465576,0.9754164218902588,0.9790246884028116
,0.9830232858657837,0.9733970165252686,0.983527421951294,0.9799825747807821
